order_id,location,order_datetime,items,num_items,subtotal,delivery_fee,total,delivery_time_minutes,customer_rating,is_weekend,is_rainy,hour
7805,Eastleigh,30/09/2024 20:12,Chicken Biriyani,1,550,0,550,50,4.5,FALSE,FALSE,20
7806,Eastleigh,30/09/2024 21:01,Samosa (6pc)|Nyama Choma Platter|Chicken Biriyani,3,1600,0,1600,57,5,FALSE,FALSE,21
7807,Eastleigh,30/09/2024 20:40,Chips Masala,1,250,100,350,48,4,FALSE,FALSE,20
7808,Eastleigh,30/09/2024 14:25,Chicken Biriyani,1,550,0,550,60,4,FALSE,FALSE,14
7809,Eastleigh,30/09/2024 15:20,Chicken Biriyani,1,550,0,550,56,4.5,FALSE,FALSE,15
7810,Kilimani,01/10/2024 13:53,Ugali & Fish,1,500,0,500,90,3.5,FALSE,TRUE,13
7811,Kilimani,01/10/2024 19:38,Chicken Biriyani|Pilau,2,1000,0,1000,84,2.5,FALSE,TRUE,19
7812,Kilimani,01/10/2024 13:07,Pilau|Chicken Biriyani,2,1000,0,1000,76,2.5,FALSE,TRUE,13
7813,Kilimani,01/10/2024 13:12,Nyama Choma Platter|Mandazi (4pc)|Samosa (6pc),3,1200,0,1200,77,3,FALSE,TRUE,13
7814,Kilimani,01/10/2024 19:13,Mandazi (4pc),1,150,100,250,48,4,FALSE,TRUE,19
7815,Kilimani,01/10/2024 13:31,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,83,3,FALSE,TRUE,13
7816,Kilimani,01/10/2024 13:24,Chicken Biriyani|Chips Masala|Samosa (6pc),3,1000,0,1000,86,3.5,FALSE,TRUE,13
7817,Kilimani,01/10/2024 13:58,Samosa (6pc)|Mandazi (4pc),2,350,100,450,62,3.5,FALSE,TRUE,13
7818,Kilimani,01/10/2024 20:39,Chicken Biriyani|Pilau|Nyama Choma Platter,3,1850,0,1850,97,4,FALSE,TRUE,20
7819,Kilimani,01/10/2024 13:00,Nyama Choma Platter|Pilau,2,1300,0,1300,83,2.5,FALSE,TRUE,13
7820,Kilimani,01/10/2024 22:51,Nyama Choma Platter|Pilau|Chicken Biriyani,3,1850,0,1850,77,3,FALSE,TRUE,22
7821,Kilimani,01/10/2024 20:07,Chicken Biriyani|Pilau,2,1000,0,1000,89,2.5,FALSE,TRUE,20
7822,Kilimani,01/10/2024 19:47,Nyama Choma Platter,1,850,0,850,86,3,FALSE,TRUE,19
7823,Kilimani,01/10/2024 19:44,Chicken Biriyani,1,550,0,550,88,2.5,FALSE,TRUE,19
7824,Kilimani,01/10/2024 18:36,Chicken Biriyani,1,550,0,550,69,3.5,FALSE,TRUE,18
7825,Kilimani,01/10/2024 12:43,Githeri Special|Chicken Biriyani|Ugali & Fish,3,1400,0,1400,91,2.5,FALSE,TRUE,12
7826,Kilimani,01/10/2024 19:50,Nyama Choma Platter|Pilau,2,1300,0,1300,80,3.5,FALSE,TRUE,19
7827,Kilimani,01/10/2024 18:47,Nyama Choma Platter|Githeri Special,2,1200,0,1200,78,4,FALSE,TRUE,18
7828,Kilimani,01/10/2024 13:57,Chicken Biriyani,1,550,0,550,97,2,FALSE,TRUE,13
7829,Kilimani,01/10/2024 22:43,Pilau,1,450,100,550,80,4.5,FALSE,TRUE,22
7830,Kilimani,01/10/2024 13:15,Nyama Choma Platter,1,850,0,850,90,3.5,FALSE,TRUE,13
7831,Kilimani,01/10/2024 13:40,Bhajia|Githeri Special,2,570,0,570,80,2,FALSE,TRUE,13
7832,Kilimani,01/10/2024 20:24,Ugali & Fish|Chicken Biriyani|Chips Masala,3,1300,0,1300,76,3.5,FALSE,TRUE,20
7833,Kilimani,01/10/2024 20:51,Chips Masala|Mandazi (4pc),2,400,100,500,64,3.5,FALSE,TRUE,20
7834,Kilimani,01/10/2024 20:21,Chicken Biriyani,1,550,0,550,71,3.5,FALSE,TRUE,20
7835,Kilimani,01/10/2024 19:51,Githeri Special,1,350,100,450,89,4,FALSE,TRUE,19
7836,Kilimani,01/10/2024 12:04,Matoke & Beef,1,480,100,580,80,3,FALSE,TRUE,12
7837,Kilimani,01/10/2024 12:18,Pilau|Nyama Choma Platter,2,1300,0,1300,88,3.5,FALSE,TRUE,12
7838,Kilimani,01/10/2024 13:01,Bhajia|Samosa (6pc),2,420,100,520,77,4,FALSE,TRUE,13
7839,Kilimani,01/10/2024 13:54,Pilau|Nyama Choma Platter,2,1300,0,1300,90,3.5,FALSE,TRUE,13
7840,Kilimani,01/10/2024 19:48,Chips Masala|Nyama Choma Platter|Githeri Special,3,1450,0,1450,96,3.5,FALSE,TRUE,19
7841,Westlands,01/10/2024 13:17,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,85,3,FALSE,TRUE,13
7842,Westlands,01/10/2024 12:12,Mandazi (4pc),1,150,100,250,66,3,FALSE,TRUE,12
7843,Westlands,01/10/2024 19:59,Samosa (6pc),1,200,100,300,62,4,FALSE,TRUE,19
7844,Westlands,01/10/2024 14:59,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,84,4,FALSE,TRUE,14
7845,Westlands,01/10/2024 12:51,Nyama Choma Platter,1,850,0,850,95,3.5,FALSE,TRUE,12
7846,Westlands,01/10/2024 19:06,Samosa (6pc)|Chicken Biriyani,2,750,0,750,68,2.5,FALSE,TRUE,19
7847,Westlands,01/10/2024 21:06,Samosa (6pc)|Nyama Choma Platter|Chicken Biriyani,3,1600,0,1600,83,4,FALSE,TRUE,21
7848,Westlands,01/10/2024 11:06,Chicken Biriyani,1,550,0,550,82,3.5,FALSE,TRUE,11
7849,Westlands,01/10/2024 20:25,Chicken Biriyani,1,550,0,550,75,2.5,FALSE,TRUE,20
7850,Westlands,01/10/2024 13:44,Chicken Biriyani,1,550,0,550,91,2.5,FALSE,TRUE,13
7851,Westlands,01/10/2024 13:28,Chicken Biriyani,1,550,0,550,86,3,FALSE,TRUE,13
7852,Westlands,01/10/2024 19:05,Chicken Biriyani,1,550,0,550,88,3.5,FALSE,TRUE,19
7853,Westlands,01/10/2024 19:47,Pilau,1,450,100,550,87,4,FALSE,TRUE,19
7854,Westlands,01/10/2024 21:35,Ugali & Fish,1,500,0,500,63,3.5,FALSE,TRUE,21
7855,Westlands,01/10/2024 14:53,Chicken Biriyani,1,550,0,550,80,4.5,FALSE,TRUE,14
7856,Westlands,01/10/2024 15:24,Samosa (6pc),1,200,100,300,57,3.5,FALSE,TRUE,15
7857,Westlands,01/10/2024 20:26,Chicken Biriyani,1,550,0,550,66,2.5,FALSE,TRUE,20
7858,Westlands,01/10/2024 20:14,Chicken Biriyani,1,550,0,550,75,4,FALSE,TRUE,20
7859,Westlands,01/10/2024 12:12,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,83,2,FALSE,TRUE,12
7860,Westlands,01/10/2024 12:24,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,91,3,FALSE,TRUE,12
7861,Westlands,01/10/2024 13:50,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,82,3.5,FALSE,TRUE,13
7862,Westlands,01/10/2024 12:32,Nyama Choma Platter,1,850,0,850,92,3.5,FALSE,TRUE,12
7863,Eastleigh,01/10/2024 15:03,Samosa (6pc),1,200,100,300,69,3.5,FALSE,TRUE,15
7864,Eastleigh,01/10/2024 20:26,Chips Masala|Ugali & Fish,2,750,0,750,52,4.5,FALSE,TRUE,20
7865,Eastleigh,01/10/2024 15:37,Pilau|Chicken Biriyani,2,1000,0,1000,71,4.5,FALSE,TRUE,15
7866,Eastleigh,01/10/2024 13:28,Chips Masala,1,250,100,350,73,3,FALSE,TRUE,13
7867,Eastleigh,01/10/2024 13:44,Chicken Biriyani,1,550,0,550,79,4,FALSE,TRUE,13
7868,Eastleigh,01/10/2024 21:03,Pilau|Chicken Biriyani,2,1000,0,1000,76,3.5,FALSE,TRUE,21
7869,Eastleigh,01/10/2024 17:20,Samosa (6pc),1,200,100,300,56,5,FALSE,TRUE,17
7870,Eastleigh,01/10/2024 20:26,Pilau,1,450,100,550,60,4,FALSE,TRUE,20
7871,Eastleigh,01/10/2024 20:01,Pilau,1,450,100,550,71,3.5,FALSE,TRUE,20
7872,Eastleigh,01/10/2024 20:40,Mandazi (4pc),1,150,100,250,54,4.5,FALSE,TRUE,20
7873,Eastleigh,01/10/2024 16:08,Samosa (6pc),1,200,100,300,47,5,FALSE,TRUE,16
7874,Eastleigh,01/10/2024 21:51,Matoke & Beef|Pilau,2,930,0,930,87,3.5,FALSE,TRUE,21
7875,Eastleigh,01/10/2024 21:47,Samosa (6pc)|Chicken Biriyani|Githeri Special,3,1100,0,1100,69,3,FALSE,TRUE,21
7876,Eastleigh,01/10/2024 18:34,Pilau,1,450,100,550,57,5,FALSE,TRUE,18
7877,Eastleigh,01/10/2024 14:57,Chicken Biriyani,1,550,0,550,60,4.5,FALSE,TRUE,14
7878,Eastleigh,01/10/2024 13:15,Chips Masala,1,250,100,350,65,3,FALSE,TRUE,13
7879,Eastleigh,01/10/2024 21:36,Samosa (6pc)|Pilau,2,650,0,650,78,3.5,FALSE,TRUE,21
7880,Kilimani,02/10/2024 18:35,Githeri Special,1,350,100,450,70,3,FALSE,TRUE,18
7881,Kilimani,02/10/2024 20:47,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,86,3,FALSE,TRUE,20
7882,Kilimani,02/10/2024 12:33,Chips Masala|Samosa (6pc),2,450,100,550,74,2,FALSE,TRUE,12
7883,Kilimani,02/10/2024 20:05,Chicken Biriyani,1,550,0,550,84,2.5,FALSE,TRUE,20
7884,Kilimani,02/10/2024 16:11,Githeri Special,1,350,100,450,73,3,FALSE,TRUE,16
7885,Kilimani,02/10/2024 19:54,Pilau,1,450,100,550,78,2.5,FALSE,TRUE,19
7886,Kilimani,02/10/2024 13:16,Chicken Biriyani,1,550,0,550,83,4,FALSE,TRUE,13
7887,Kilimani,02/10/2024 18:21,Chicken Biriyani|Nyama Choma Platter|Pilau,3,1850,0,1850,83,3.5,FALSE,TRUE,18
7888,Kilimani,02/10/2024 22:55,Pilau|Chicken Biriyani,2,1000,0,1000,92,3.5,FALSE,TRUE,22
7889,Kilimani,02/10/2024 12:58,Nyama Choma Platter,1,850,0,850,94,3.5,FALSE,TRUE,12
7890,Kilimani,02/10/2024 13:01,Pilau,1,450,100,550,88,3.5,FALSE,TRUE,13
7891,Kilimani,02/10/2024 22:11,Nyama Choma Platter,1,850,0,850,81,4,FALSE,TRUE,22
7892,Kilimani,02/10/2024 20:34,Mandazi (4pc),1,150,100,250,64,3,FALSE,TRUE,20
7893,Kilimani,02/10/2024 20:58,Pilau,1,450,100,550,80,4.5,FALSE,TRUE,20
7894,Kilimani,02/10/2024 19:19,Nyama Choma Platter,1,850,0,850,79,3.5,FALSE,TRUE,19
7895,Kilimani,02/10/2024 11:55,Pilau|Chicken Biriyani|Nyama Choma Platter,3,1850,0,1850,90,3,FALSE,TRUE,11
7896,Kilimani,02/10/2024 14:03,Nyama Choma Platter|Pilau,2,1300,0,1300,98,3.5,FALSE,TRUE,14
7897,Kilimani,02/10/2024 20:01,Nyama Choma Platter,1,850,0,850,79,4,FALSE,TRUE,20
7898,Kilimani,02/10/2024 13:20,Nyama Choma Platter,1,850,0,850,74,3.5,FALSE,TRUE,13
7899,Kilimani,02/10/2024 20:48,Pilau|Chicken Biriyani|Nyama Choma Platter,3,1850,0,1850,72,2.5,FALSE,TRUE,20
7900,Kilimani,02/10/2024 15:17,Chicken Biriyani,1,550,0,550,75,3.5,FALSE,TRUE,15
7901,Kilimani,02/10/2024 20:57,Nyama Choma Platter,1,850,0,850,77,3.5,FALSE,TRUE,20
7902,Kilimani,02/10/2024 13:52,Pilau|Nyama Choma Platter|Chicken Biriyani,3,1850,0,1850,92,4,FALSE,TRUE,13
7903,Kilimani,02/10/2024 21:30,Pilau|Bhajia,2,670,0,670,67,2.5,FALSE,TRUE,21
7904,Kilimani,02/10/2024 19:33,Nyama Choma Platter|Pilau|Chicken Biriyani,3,1850,0,1850,98,2,FALSE,TRUE,19
7905,Kilimani,02/10/2024 19:59,Mandazi (4pc),1,150,100,250,56,4.5,FALSE,TRUE,19
7906,Kilimani,02/10/2024 19:32,Pilau,1,450,100,550,82,3.5,FALSE,TRUE,19
7907,Westlands,02/10/2024 19:55,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,94,3.5,FALSE,TRUE,19
7908,Westlands,02/10/2024 12:49,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,94,3,FALSE,TRUE,12
7909,Westlands,02/10/2024 13:54,Mandazi (4pc)|Nyama Choma Platter,2,1000,0,1000,92,3.5,FALSE,TRUE,13
7910,Westlands,02/10/2024 19:56,Samosa (6pc),1,200,100,300,73,3.5,FALSE,TRUE,19
7911,Westlands,02/10/2024 12:17,Bhajia,1,220,100,320,69,4,FALSE,TRUE,12
7912,Westlands,02/10/2024 13:37,Pilau,1,450,100,550,67,3,FALSE,TRUE,13
7913,Westlands,02/10/2024 13:31,Nyama Choma Platter,1,850,0,850,83,4,FALSE,TRUE,13
7914,Westlands,02/10/2024 20:42,Samosa (6pc),1,200,100,300,49,5,FALSE,TRUE,20
7915,Westlands,02/10/2024 12:42,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,86,3.5,FALSE,TRUE,12
7916,Westlands,02/10/2024 13:16,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,82,4,FALSE,TRUE,13
7917,Westlands,02/10/2024 12:18,Chicken Biriyani|Matoke & Beef,2,1030,0,1030,83,2.5,FALSE,TRUE,12
7918,Westlands,02/10/2024 19:42,Chicken Biriyani,1,550,0,550,92,4,FALSE,TRUE,19
7919,Westlands,02/10/2024 12:50,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,94,4,FALSE,TRUE,12
7920,Westlands,02/10/2024 12:57,Samosa (6pc)|Chicken Biriyani,2,750,0,750,81,4,FALSE,TRUE,12
7921,Westlands,02/10/2024 15:24,Chicken Biriyani|Nyama Choma Platter|Samosa (6pc),3,1600,0,1600,100,3,FALSE,TRUE,15
7922,Westlands,02/10/2024 14:58,Chicken Biriyani,1,550,0,550,68,1,FALSE,TRUE,14
7923,Westlands,02/10/2024 19:45,Chicken Biriyani,1,550,0,550,81,3.5,FALSE,TRUE,19
7924,Westlands,02/10/2024 14:38,Samosa (6pc),1,200,100,300,66,2.5,FALSE,TRUE,14
7925,Westlands,02/10/2024 14:23,Nyama Choma Platter,1,850,0,850,95,3,FALSE,TRUE,14
7926,Westlands,02/10/2024 20:04,Nyama Choma Platter,1,850,0,850,93,3.5,FALSE,TRUE,20
7927,Westlands,02/10/2024 14:39,Samosa (6pc),1,200,100,300,64,3,FALSE,TRUE,14
7928,Westlands,02/10/2024 20:52,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,87,2.5,FALSE,TRUE,20
7929,Westlands,02/10/2024 19:06,Chicken Biriyani|Samosa (6pc)|Nyama Choma Platter,3,1600,0,1600,90,2.5,FALSE,TRUE,19
7930,Westlands,02/10/2024 14:36,Pilau,1,450,100,550,79,3,FALSE,TRUE,14
7931,Westlands,02/10/2024 11:36,Chicken Biriyani,1,550,0,550,81,3.5,FALSE,TRUE,11
7932,Eastleigh,02/10/2024 20:46,Mandazi (4pc)|Pilau|Chicken Biriyani,3,1150,0,1150,77,3.5,FALSE,TRUE,20
7933,Eastleigh,02/10/2024 14:05,Samosa (6pc),1,200,100,300,45,5,FALSE,TRUE,14
7934,Eastleigh,02/10/2024 14:29,Pilau,1,450,100,550,75,3.5,FALSE,TRUE,14
7935,Eastleigh,02/10/2024 13:11,Pilau|Mandazi (4pc)|Chicken Biriyani,3,1150,0,1150,68,2,FALSE,TRUE,13
7936,Eastleigh,02/10/2024 15:18,Mandazi (4pc)|Ugali & Fish,2,650,0,650,72,4.5,FALSE,TRUE,15
7937,Eastleigh,02/10/2024 18:31,Pilau,1,450,100,550,62,4.5,FALSE,TRUE,18
7938,Eastleigh,02/10/2024 17:01,Mandazi (4pc),1,150,100,250,63,3,FALSE,TRUE,17
7939,Eastleigh,02/10/2024 15:56,Chicken Biriyani,1,550,0,550,63,2.5,FALSE,TRUE,15
7940,Eastleigh,02/10/2024 13:13,Samosa (6pc)|Chicken Biriyani|Pilau,3,1200,0,1200,87,3,FALSE,TRUE,13
7941,Eastleigh,02/10/2024 13:47,Chicken Biriyani,1,550,0,550,75,3,FALSE,TRUE,13
7942,Eastleigh,02/10/2024 15:38,Chicken Biriyani|Pilau|Mandazi (4pc),3,1150,0,1150,68,3.5,FALSE,TRUE,15
7943,Eastleigh,02/10/2024 13:09,Matoke & Beef,1,480,100,580,80,2,FALSE,TRUE,13
7944,Eastleigh,02/10/2024 14:01,Pilau,1,450,100,550,69,3,FALSE,TRUE,14
7945,Eastleigh,02/10/2024 20:57,Chicken Biriyani,1,550,0,550,77,3.5,FALSE,TRUE,20
7946,Eastleigh,02/10/2024 15:47,Mandazi (4pc)|Pilau,2,600,0,600,65,2.5,FALSE,TRUE,15
7947,Eastleigh,02/10/2024 20:51,Pilau,1,450,100,550,60,5,FALSE,TRUE,20
7948,Eastleigh,02/10/2024 20:51,Chips Masala,1,250,100,350,60,5,FALSE,TRUE,20
7949,Eastleigh,02/10/2024 19:18,Pilau,1,450,100,550,55,3.5,FALSE,TRUE,19
7950,Eastleigh,02/10/2024 15:35,Mandazi (4pc)|Pilau,2,600,0,600,73,4,FALSE,TRUE,15
7951,Kilimani,03/10/2024 12:53,Githeri Special,1,350,100,450,53,4,FALSE,FALSE,12
7952,Kilimani,03/10/2024 13:07,Pilau|Chicken Biriyani,2,1000,0,1000,62,3,FALSE,FALSE,13
7953,Kilimani,03/10/2024 12:31,Samosa (6pc),1,200,100,300,55,4.5,FALSE,FALSE,12
7954,Kilimani,03/10/2024 11:24,Githeri Special|Pilau,2,800,0,800,72,4.5,FALSE,FALSE,11
7955,Kilimani,03/10/2024 21:40,Pilau|Nyama Choma Platter,2,1300,0,1300,73,3.5,FALSE,FALSE,21
7956,Kilimani,03/10/2024 19:50,Nyama Choma Platter,1,850,0,850,65,2,FALSE,FALSE,19
7957,Kilimani,03/10/2024 18:00,Pilau|Matoke & Beef,2,930,0,930,59,4,FALSE,FALSE,18
7958,Kilimani,03/10/2024 12:22,Pilau,1,450,100,550,69,4,FALSE,FALSE,12
7959,Kilimani,03/10/2024 19:24,Pilau|Nyama Choma Platter|Chicken Biriyani,3,1850,0,1850,75,4,FALSE,FALSE,19
7960,Kilimani,03/10/2024 12:53,Samosa (6pc)|Bhajia,2,420,100,520,56,5,FALSE,FALSE,12
7961,Kilimani,03/10/2024 20:52,Pilau,1,450,100,550,55,5,FALSE,FALSE,20
7962,Kilimani,03/10/2024 18:12,Chips Masala,1,250,100,350,52,4.5,FALSE,FALSE,18
7963,Kilimani,03/10/2024 20:32,Mandazi (4pc),1,150,100,250,49,4.5,FALSE,FALSE,20
7964,Kilimani,03/10/2024 11:11,Nyama Choma Platter,1,850,0,850,75,3.5,FALSE,FALSE,11
7965,Kilimani,03/10/2024 16:03,Chicken Biriyani,1,550,0,550,57,3,FALSE,FALSE,16
7966,Kilimani,03/10/2024 13:08,Pilau|Mandazi (4pc),2,600,0,600,56,4,FALSE,FALSE,13
7967,Kilimani,03/10/2024 15:58,Chips Masala,1,250,100,350,61,3.5,FALSE,FALSE,15
7968,Kilimani,03/10/2024 21:47,Chips Masala,1,250,100,350,59,4,FALSE,FALSE,21
7969,Kilimani,03/10/2024 20:25,Samosa (6pc)|Chips Masala,2,450,100,550,61,3,FALSE,FALSE,20
7970,Kilimani,03/10/2024 13:45,Nyama Choma Platter,1,850,0,850,62,3.5,FALSE,FALSE,13
7971,Kilimani,03/10/2024 20:16,Chicken Biriyani,1,550,0,550,60,3.5,FALSE,FALSE,20
7972,Kilimani,03/10/2024 20:15,Nyama Choma Platter,1,850,0,850,66,3,FALSE,FALSE,20
7973,Kilimani,03/10/2024 21:43,Chicken Biriyani,1,550,0,550,70,2.5,FALSE,FALSE,21
7974,Kilimani,03/10/2024 21:46,Chicken Biriyani,1,550,0,550,65,3,FALSE,FALSE,21
7975,Kilimani,03/10/2024 19:07,Chicken Biriyani,1,550,0,550,74,2,FALSE,FALSE,19
7976,Kilimani,03/10/2024 17:05,Pilau,1,450,100,550,52,3.5,FALSE,FALSE,17
7977,Kilimani,03/10/2024 20:05,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,82,4,FALSE,FALSE,20
7978,Kilimani,03/10/2024 13:39,Samosa (6pc),1,200,100,300,53,3.5,FALSE,FALSE,13
7979,Kilimani,03/10/2024 12:18,Pilau,1,450,100,550,72,3,FALSE,FALSE,12
7980,Kilimani,03/10/2024 14:05,Mandazi (4pc)|Githeri Special|Pilau,3,950,0,950,72,3.5,FALSE,FALSE,14
7981,Kilimani,03/10/2024 20:49,Pilau,1,450,100,550,58,5,FALSE,FALSE,20
7982,Kilimani,03/10/2024 13:47,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,63,4,FALSE,FALSE,13
7983,Kilimani,03/10/2024 19:16,Mandazi (4pc),1,150,100,250,35,4.5,FALSE,FALSE,19
7984,Kilimani,03/10/2024 13:40,Chicken Biriyani,1,550,0,550,66,3,FALSE,FALSE,13
7985,Kilimani,03/10/2024 19:11,Chicken Biriyani|Pilau,2,1000,0,1000,67,3,FALSE,FALSE,19
7986,Kilimani,03/10/2024 20:15,Pilau,1,450,100,550,54,3.5,FALSE,FALSE,20
7987,Kilimani,03/10/2024 19:12,Pilau,1,450,100,550,70,4,FALSE,FALSE,19
7988,Kilimani,03/10/2024 13:05,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,82,2.5,FALSE,FALSE,13
7989,Kilimani,03/10/2024 20:54,Githeri Special|Pilau,2,800,0,800,65,3.5,FALSE,FALSE,20
7990,Kilimani,03/10/2024 20:39,Chicken Biriyani|Pilau,2,1000,0,1000,69,3.5,FALSE,FALSE,20
7991,Kilimani,03/10/2024 13:35,Pilau,1,450,100,550,67,3,FALSE,FALSE,13
7992,Kilimani,03/10/2024 13:23,Pilau,1,450,100,550,67,4,FALSE,FALSE,13
7993,Kilimani,03/10/2024 22:24,Githeri Special,1,350,100,450,53,4.5,FALSE,FALSE,22
7994,Kilimani,03/10/2024 20:37,Nyama Choma Platter,1,850,0,850,77,4,FALSE,FALSE,20
7995,Kilimani,03/10/2024 20:13,Chicken Biriyani,1,550,0,550,75,2.5,FALSE,FALSE,20
7996,Kilimani,03/10/2024 21:43,Pilau,1,450,100,550,70,2.5,FALSE,FALSE,21
7997,Kilimani,03/10/2024 19:33,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,79,3.5,FALSE,FALSE,19
7998,Kilimani,03/10/2024 19:49,Nyama Choma Platter,1,850,0,850,70,3,FALSE,FALSE,19
7999,Kilimani,03/10/2024 12:32,Samosa (6pc),1,200,100,300,54,4,FALSE,FALSE,12
8000,Kilimani,03/10/2024 14:58,Ugali & Fish,1,500,0,500,61,2.5,FALSE,FALSE,14
8001,Westlands,03/10/2024 19:54,Matoke & Beef|Chicken Biriyani|Samosa (6pc),3,1230,0,1230,55,3.5,FALSE,FALSE,19
8002,Westlands,03/10/2024 13:08,Samosa (6pc)|Chicken Biriyani|Nyama Choma Platter,3,1600,0,1600,74,4,FALSE,FALSE,13
8003,Westlands,03/10/2024 18:42,Nyama Choma Platter,1,850,0,850,60,5,FALSE,FALSE,18
8004,Westlands,03/10/2024 19:55,Nyama Choma Platter,1,850,0,850,69,4,FALSE,FALSE,19
8005,Westlands,03/10/2024 12:30,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,59,4.5,FALSE,FALSE,12
8006,Westlands,03/10/2024 11:48,Chicken Biriyani,1,550,0,550,61,4.5,FALSE,FALSE,11
8007,Westlands,03/10/2024 21:10,Samosa (6pc)|Chicken Biriyani,2,750,0,750,62,3,FALSE,FALSE,21
8008,Westlands,03/10/2024 13:53,Ugali & Fish|Nyama Choma Platter,2,1350,0,1350,70,3,FALSE,FALSE,13
8009,Westlands,03/10/2024 12:37,Ugali & Fish,1,500,0,500,52,4,FALSE,FALSE,12
8010,Westlands,03/10/2024 19:45,Nyama Choma Platter,1,850,0,850,61,3,FALSE,FALSE,19
8011,Westlands,03/10/2024 15:27,Mandazi (4pc),1,150,100,250,52,4.5,FALSE,FALSE,15
8012,Westlands,03/10/2024 13:13,Githeri Special|Bhajia|Samosa (6pc),3,770,0,770,61,3,FALSE,FALSE,13
8013,Westlands,03/10/2024 21:37,Samosa (6pc),1,200,100,300,37,4.5,FALSE,FALSE,21
8014,Westlands,03/10/2024 20:48,Chicken Biriyani,1,550,0,550,61,3,FALSE,FALSE,20
8015,Westlands,03/10/2024 22:24,Nyama Choma Platter,1,850,0,850,76,4,FALSE,FALSE,22
8016,Westlands,03/10/2024 17:34,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,78,4,FALSE,FALSE,17
8017,Westlands,03/10/2024 20:54,Samosa (6pc),1,200,100,300,48,4.5,FALSE,FALSE,20
8018,Westlands,03/10/2024 21:01,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,71,3,FALSE,FALSE,21
8019,Westlands,03/10/2024 15:59,Samosa (6pc),1,200,100,300,48,4,FALSE,FALSE,15
8020,Westlands,03/10/2024 14:38,Nyama Choma Platter|Samosa (6pc)|Chicken Biriyani,3,1600,0,1600,79,3.5,FALSE,FALSE,14
8021,Westlands,03/10/2024 19:20,Matoke & Beef,1,480,100,580,56,3.5,FALSE,FALSE,19
8022,Westlands,03/10/2024 13:49,Chicken Biriyani,1,550,0,550,72,4.5,FALSE,FALSE,13
8023,Westlands,03/10/2024 14:44,Ugali & Fish,1,500,0,500,57,4.5,FALSE,FALSE,14
8024,Westlands,03/10/2024 20:25,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,79,3.5,FALSE,FALSE,20
8025,Westlands,03/10/2024 16:16,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,63,4.5,FALSE,FALSE,16
8026,Westlands,03/10/2024 13:08,Samosa (6pc),1,200,100,300,44,4,FALSE,FALSE,13
8027,Westlands,03/10/2024 19:43,Samosa (6pc),1,200,100,300,50,4.5,FALSE,FALSE,19
8028,Westlands,03/10/2024 12:10,Ugali & Fish|Mandazi (4pc)|Matoke & Beef,3,1130,0,1130,67,3.5,FALSE,FALSE,12
8029,Westlands,03/10/2024 11:32,Samosa (6pc),1,200,100,300,35,4.5,FALSE,FALSE,11
8030,Westlands,03/10/2024 20:46,Githeri Special,1,350,100,450,46,4,FALSE,FALSE,20
8031,Westlands,03/10/2024 13:43,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,66,3.5,FALSE,FALSE,13
8032,Westlands,03/10/2024 12:36,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,79,3,FALSE,FALSE,12
8033,Westlands,03/10/2024 19:47,Samosa (6pc),1,200,100,300,48,5,FALSE,FALSE,19
8034,Westlands,03/10/2024 13:18,Githeri Special|Chips Masala,2,600,0,600,53,3.5,FALSE,FALSE,13
8035,Westlands,03/10/2024 19:23,Pilau|Samosa (6pc),2,650,0,650,52,5,FALSE,FALSE,19
8036,Westlands,03/10/2024 13:40,Chips Masala|Bhajia,2,470,100,570,44,5,FALSE,FALSE,13
8037,Westlands,03/10/2024 20:38,Nyama Choma Platter,1,850,0,850,60,4.5,FALSE,FALSE,20
8038,Westlands,03/10/2024 13:09,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,73,3.5,FALSE,FALSE,13
8039,Westlands,03/10/2024 20:04,Chicken Biriyani,1,550,0,550,54,4.5,FALSE,FALSE,20
8040,Westlands,03/10/2024 14:45,Ugali & Fish|Pilau,2,950,0,950,64,3.5,FALSE,FALSE,14
